row_index,molecule_chembl_id,consensus_label,smiles,scaffold,true_label,pred_label,p_active,error_type
1376,CHEMBL461502,inactive_single,CN1CCC[C@@H]1c1ccco1,c1coc(C2CCCN2)c1,0,0,0.4179631962802247,OK
1377,CHEMBL461709,inactive_single,Cc1ccc([C@H]2CCCN2C)o1,c1coc(C2CCCN2)c1,0,0,0.4204775955066705,OK
1403,CHEMBL4642292,inactive_single,Cc1nccc2c1C(C)(C)Nc1cc(Br)ccc1-2,c1ccc2c(c1)NCc1cnccc1-2,0,0,0.08410685872792219,OK
1426,CHEMBL4650755,active_single,C[N+]1(C)[C@@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,O=C(OC1CC2[NH2+]C(C1)C1OC21)C(c1cccs1)c1cccs1,1,1,0.993691409126378,OK
1435,CHEMBL4748337,inactive_single,Cn1ccc2c(NC(=O)CCN3CCCc4ccccc43)cccc21,O=C(CCN1CCCc2ccccc21)Nc1cccc2[nH]ccc12,0,0,0.01297728148599156,OK
1462,CHEMBL4778407,active_single,O=C(O[C@@H](Cc1c(Cl)c[n+]([O-])cc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1)C1CN(C(=O)c2ccc(COc3cccc(CN(C(=O)O[C@H]4CN5CCC4CC5)c4ccccc4)c3)cc2)C1,O=C(OC(Cc1cc[nH+]cc1)c1cccc(OCC2CC2)c1)C1CN(C(=O)c2ccc(COc3cccc(CN(C(=O)OC4CN5CCC4CC5)c4ccccc4)c3)cc2)C1,1,1,0.9999943669588218,OK
1584,CHEMBL495028,active_single,CN1CCN(Cc2cccc(C(=O)NCc3cccc(-c4cccc(CN5CCNCC5)c4)c3)c2)CC1,O=C(NCc1cccc(-c2cccc(CN3CCNCC3)c2)c1)c1cccc(CN2CCNCC2)c1,1,1,0.9677432672108957,OK
1599,CHEMBL505086,inactive_single,Cc1ccc(C2CCCN2)o1,c1coc(C2CCCN2)c1,0,0,0.5588498764135318,OK
1626,CHEMBL5086272,active_single,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CN(C(=O)O[C@H]3CN4CCC3CC4)c3nccs3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CN(C(=O)OC2CN3CCC2CC3)c2nccs2)s1,1,1,0.998002002956906,OK
1637,CHEMBL513277,inactive_single,Cc1ccc(C2CCCN2C)o1,c1coc(C2CCCN2)c1,0,0,0.2974382226999484,OK
1731,CHEMBL5397387,active_single,COc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC)c(OC)c2)ccc1CNC(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1,1,1,0.9998561259527888,OK
1737,CHEMBL5402697,active_single,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(C(=O)O[C@H]3CN4CCC3CC4)c3ccccc3)cc2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1,1,1,0.9999218516875147,OK
1739,CHEMBL540359,active_single,CC(C)OC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3cccc(O)c3)C2)cc1.[I-],O=C(Nc1ccccc1)NC(Cc1ccccc1)C(=O)NC1CCC[NH+](Cc2ccccc2)C1,1,1,0.992250523148603,OK
1759,CHEMBL5433640,active_single,CCOc1cc(C(=O)O[C@@H](Cc2c(Cl)c[n+]([O-])cc2Cl)c2ccc(OC)c(OC)c2)ccc1CNC(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OC2CN3CCC2CC3)c2ccccc2)cc1,1,1,0.9998058826176346,OK
1763,CHEMBL549577,active_single,O=C(O[C@H]1CN2CCC1CC2)C1c2ccccc2Oc2ccccc21,O=C(OC1CN2CCC1CC2)C1c2ccccc2Oc2ccccc21,1,1,0.956664850776647,OK
1779,CHEMBL5518087,active_single,CN1CCC(COC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3ccc(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3)c2)CC1,O=C(NCCCOc1cccc(C(C(=O)OCC2CCNCC2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9990334456653868,OK
1780,CHEMBL5523340,active_single,O=C(NCCCCNC[C@H](O)c1ccc(O)c2[nH]c(=O)ccc12)c1ccc(C(=O)N2CCC(C(=O)O[C@H]3CN4CCC3CC4)(c3ccccc3)CC2)cc1,O=C(NCCCCNCCc1cccc2[nH]c(=O)ccc12)c1ccc(C(=O)N2CCC(C(=O)OC3CN4CCC3CC4)(c3ccccc3)CC2)cc1,1,1,0.9964784851385647,OK
1785,CHEMBL5527960,active_single,CCN1CCC(COC(=O)[C@](O)(c2ccccc2)c2cccc(OCCCNC(=O)c3cc(OC)c(CNC[C@H](O)c4ccc(O)c5[nH]c(=O)ccc45)cc3F)c2)CC1.O=C(O)C(F)(F)F.O=C(O)C(F)(F)F,O=C(NCCCOc1cccc(C(C(=O)OCC2CCNCC2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.996552258759067,OK
1806,CHEMBL5550055,active_single,O=C(N[C@@H](c1ccccc1)c1cccc(OCc2ccc(C(=O)NCCCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)c1)O[C@@H]1CN2CCC1CC2,O=C(NC(c1ccccc1)c1cccc(OCc2ccc(C(=O)NCCCNCCc3cccc4[nH]c(=O)ccc34)cc2)c1)OC1CN2CCC1CC2,1,1,0.9961636383482761,OK
1810,CHEMBL555474,active_single,CCOC(=O)c1ccc(NC(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@H]2CCC[N+](C)(Cc3ccc(F)cc3)C2)cc1.[I-],O=C(Nc1ccccc1)NC(Cc1ccccc1)C(=O)NC1CCC[NH+](Cc2ccccc2)C1,1,1,0.9308218434407949,OK
1836,CHEMBL5558825,active_single,O=C(NCCCOc1cccc([C@](O)(C(=O)OCC2CCN(C3CCCC3)CC2)c2ccccc2)c1)c1ccc(CNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)cc1,O=C(NCCCOc1cccc(C(C(=O)OCC2CCN(C3CCCC3)CC2)c2ccccc2)c1)c1ccc(CNCCc2cccc3[nH]c(=O)ccc23)cc1,1,1,0.9987084609444628,OK
1837,CHEMBL5559208,active_single,O=C(OCC1CCN(Cc2ccccc2)CC1)C(O)(c1ccccc1)c1ccccc1,O=C(OCC1CCN(Cc2ccccc2)CC1)C(c1ccccc1)c1ccccc1,1,1,0.9978880329083991,OK
1868,CHEMBL5639729,active_single,CN1CCC(Oc2nc3ccccc3n2-c2ccccc2)CC1,c1ccc(-n2c(OC3CCNCC3)nc3ccccc32)cc1,1,1,0.8395359766071746,OK
1881,CHEMBL569270,inactive_single,CNc1cc(-c2csc(N(C)C(=O)c3ccc(F)cc3)n2)ncn1,O=C(Nc1nc(-c2ccncn2)cs1)c1ccccc1,0,0,0.36533434668440634,OK
1887,CHEMBL571121,active_single,CN1CCC[C@@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,c1ccc(C(c2ccc(C3CCCN3)o2)C2CCCCC2)cc1,1,1,0.9876192783738345,OK
1889,CHEMBL571341,active_single,CN1CCC[C@H]1c1ccc([C@](O)(c2ccccc2)C2CCCCC2)o1,c1ccc(C(c2ccc(C3CCCN3)o2)C2CCCCC2)cc1,1,1,0.9892312676774172,OK
1898,CHEMBL5756333,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9284459761102213,OK
1899,CHEMBL5757795,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccc(Cl)c(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9219381355021138,OK
1902,CHEMBL5762077,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccccc1F,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9809682129629348,OK
1906,CHEMBL5764725,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cccc(O)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9836026102878891,OK
1911,CHEMBL576707,active_single,CN1CCCC1c1ccc(C(c2ccccc2)C2CCCCC2)o1,c1ccc(C(c2ccc(C3CCCN3)o2)C2CCCCC2)cc1,1,1,0.9929572798416963,OK
1913,CHEMBL5768559,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cccc(N)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.8782087502929926,OK
1921,CHEMBL5774078,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cc(F)c(F)c(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.96990577432884,OK
1922,CHEMBL5776594,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.941228371286957,OK
1927,CHEMBL5780376,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cc(F)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9393924952696495,OK
1929,CHEMBL5781612,active_single,Cc1ccc(-c2cc(F)ccc2NC(=O)OCCC2CCCN2C)cc1C,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9101395590788258,OK
1933,CHEMBL5788508,inactive_single,Cc1ccc(Cl)c2[nH]c3c(C(=O)O)ccc(F)c3c12,c1ccc2c(c1)[nH]c1ccccc12,0,0,0.09970176202281854,OK
1935,CHEMBL5790426,active_single,CN1CCCC1CCOC(=O)Nc1ccc(C(F)(F)F)cc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9630599004381658,OK
1941,CHEMBL5797563,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cccc(F)c1F,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9743798370513701,OK
1944,CHEMBL5801760,active_single,CN1CCCC1CCOC(=O)Nc1ccc(CO)cc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9724445984830633,OK
1948,CHEMBL5807156,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(Cl)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9909390111482563,OK
1959,CHEMBL5820986,active_single,Cc1cccc(-c2ccccc2NC(=O)OCCC2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9871158531905859,OK
1960,CHEMBL5821133,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cc(F)cc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9364828710294132,OK
1963,CHEMBL5823753,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccc(O)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9616422550341819,OK
1965,CHEMBL5824092,active_single,CN1CCCC1CCOC(=O)Nc1cc(F)ccc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9239212580897448,OK
1966,CHEMBL5824333,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9719158929728553,OK
1969,CHEMBL5826982,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9509048223192679,OK
1971,CHEMBL5828415,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1cc(F)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9317775222937866,OK
1974,CHEMBL583051,active_single,CN1CCCC1c1ccc(C(O)(c2ccccc2)C2CCCCC2)o1,c1ccc(C(c2ccc(C3CCCN3)o2)C2CCCCC2)cc1,1,1,0.9808582487340941,OK
1979,CHEMBL5839137,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cccc(C(F)(F)F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9791784079095766,OK
1980,CHEMBL5839509,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9336853542008867,OK
1981,CHEMBL5841371,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9840016365077815,OK
1982,CHEMBL5841398,active_single,Cc1cccc(-c2cc(F)ccc2NC(=O)OCCC2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9507796082542072,OK
1984,CHEMBL5845992,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.8988267150953837,OK
2000,CHEMBL5860992,active_single,CN1CCCC1CCOC(=O)Nc1ccc(C(F)(F)F)cc1-c1ccc(F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.8984400479218566,OK
2005,CHEMBL5866746,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1cc(F)cc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9367406447168789,OK
2013,CHEMBL5882068,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(N)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9401485066873363,OK
2015,CHEMBL5884598,active_single,Cc1ccc(NC(=O)OCCC2CCCN2C)c(-c2cccc(F)c2)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.928563168536978,OK
2016,CHEMBL5884864,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9806547862585931,OK
2021,CHEMBL5888366,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(C(C)(C)C)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9813401093592514,OK
2029,CHEMBL5896444,active_single,CN1CCCC1CCOC(=O)Nc1ccc(CO)cc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9558123745516939,OK
2033,CHEMBL5898637,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9632106160241907,OK
2036,CHEMBL5902075,active_single,CN1CCCC1CCOC(=O)Nc1ccc(CO)cc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9882884368734249,OK
2038,CHEMBL5903775,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9394215665637723,OK
2046,CHEMBL5913245,active_single,COc1ccc(-c2ccccc2)c(NC(=O)OCCC2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9919134568273931,OK
2047,CHEMBL5917125,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cc(Cl)c(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9201430575868825,OK
2063,CHEMBL5937219,active_single,Cc1ccc(-c2ccccc2NC(=O)OCCC2CCCN2C)cc1F,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9697669030481005,OK
2068,CHEMBL5940359,active_single,CN1CCCC1CCOC(=O)Nc1cc(F)ccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9572579074047163,OK
2069,CHEMBL5940561,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccc(Cl)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9593125333528768,OK
2071,CHEMBL5941194,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cccc(N)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9662157132790672,OK
2072,CHEMBL5941508,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9548477619577301,OK
2081,CHEMBL5948778,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9809257126895459,OK
2085,CHEMBL5950711,active_single,Cc1ccc(NC(=O)OCCC2CCCN2C)c(-c2ccccc2)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9617840610878534,OK
2087,CHEMBL5953851,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9749995392042725,OK
2089,CHEMBL5954621,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(F)cc1F,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9789059783737387,OK
2095,CHEMBL5958418,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1c(F)cccc1F,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9762376115431605,OK
2099,CHEMBL5961507,active_single,Cc1cc(C)cc(-c2cc(F)ccc2NC(=O)OCCC2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9259935480111009,OK
2106,CHEMBL5964791,active_single,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2cccc(CN3CCC(C(=O)O[C@H]4CN5CCC4CC5)(c4ccccc4)CC3)c2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1cccc(CN2CCC(C(=O)OC3CN4CCC3CC4)(c3ccccc3)CC2)c1,1,1,0.9999952708055543,OK
2108,CHEMBL5966126,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cccc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9876374726688194,OK
2119,CHEMBL5980689,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cc(F)cc(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9793617280201387,OK
2120,CHEMBL5981453,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccc(C(F)(F)F)cc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9741615243130167,OK
2123,CHEMBL5983761,active_single,CCc1cccc(-c2cc(F)ccc2NC(=O)OCCC2CCCN2C)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9810252414284096,OK
2134,CHEMBL5995032,active_single,CN1CCCC1CCOC(=O)Nc1ccc(C(F)(F)F)cc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9381273017316137,OK
2139,CHEMBL6001023,active_single,CN1CCCC1CCOC(=O)Nc1ccc(Cl)cc1-c1cc(Cl)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9552090646683598,OK
2140,CHEMBL6002718,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9918673561702253,OK
2145,CHEMBL6008811,active_single,CN1CCCC1CCOC(=O)Nc1ccc(CO)cc1-c1cccc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9645011204412407,OK
2147,CHEMBL6008919,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cc(Cl)ccc1F,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9692562738595297,OK
2150,CHEMBL6012430,active_single,CN1CCCC1CCOC(=O)Nc1ccc(C(F)(F)F)cc1-c1ccccc1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9744447237380524,OK
2151,CHEMBL6014818,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cc(O)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9419476308902058,OK
2153,CHEMBL6019362,active_single,CN1CCCC1CCOC(=O)Nc1ccc(O)cc1-c1ccc(F)c(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9176470583201881,OK
2157,CHEMBL6022182,active_single,CN1CCCC1CCOC(=O)Nc1ccccc1-c1cc(Cl)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9873247982950776,OK
2171,CHEMBL6042400,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1cc(Cl)cc(Cl)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9492388337196696,OK
2181,CHEMBL6048712,active_single,CN1CCCC1CCOC(=O)Nc1ccc(F)cc1-c1ccc(F)c(F)c1,O=C(Nc1ccccc1-c1ccccc1)OCCC1CCCN1,1,1,0.9342838391514101,OK
2189,CHEMBL6057209,active,COc1ccc([C@H](Cc2c(Cl)c[n+]([O-])cc2Cl)OC(=O)c2ccc(CNC(CO)(C(=O)OCC3CCN(C)CC3)c3cccs3)s2)cc1OC,O=C(OC(Cc1cc[nH+]cc1)c1ccccc1)c1ccc(CNC(C(=O)OCC2CCNCC2)c2cccs2)s1,1,1,0.9997443221808472,OK
2198,CHEMBL6067739,active_single,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)C1(O)C2C=CC=CC2C2C=CC=CC21,O=C(OC1C[N+]2(CCCc3cccs3)CCC1CC2)C1C2C=CC=CC2C2C=CC=CC21,1,1,0.9929566255371337,OK
2244,CHEMBL7482,inactive_single,COc1noc2c1CN(Cc1ccccc1)CC2.Cl,c1ccc(CN2CCc3oncc3C2)cc1,0,0,0.11563846532608953,OK
2254,CHEMBL85568,active_single,O=C(c1ccccc1)N(Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,O=C(c1ccccc1)N(Cc1ccccc1)C1CCN(Cc2ccccc2)CC1,1,1,0.9843286576867253,OK
2267,CHEMBL9967,active,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,O=C1Nc2cccnc2N(C(=O)CN2CCNCC2)c2ccccc21,1,0,0.01465173237944796,FN
32,CHEMBL1083911,inactive,O=C(NCC1CCNCC1)c1ccccc1-c1nc(Cl)cs1,O=C(NCC1CCNCC1)c1ccccc1-c1nccs1,0,1,0.8314027074089927,FP
105,CHEMBL1323615,inactive_single,CN1c2ccccc2Sc2cc(N)ccc21,c1ccc2c(c1)Nc1ccccc1S2,0,0,0.46745210618084126,OK
112,CHEMBL143469,active_single,CN1CCC=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCN(C)C2)C1,C1=C(c2nsnc2OCCCCCCCCCOc2nsnc2C2=CCCNC2)CNCC1,1,1,0.9945005243907252,OK
113,CHEMBL1459098,inactive_single,O=C(c1ccc(F)cc1)N1CCN2C(=O)c3ccccc3C12c1ccccc1,O=C(c1ccccc1)N1CCN2C(=O)c3ccccc3C12c1ccccc1,0,1,0.8148414535519554,FP
130,CHEMBL148129,active_single,O=C(NC1CCN(CC2CCCCCC2)CC1)C(O)(c1ccccc1)C1CCCC1,O=C(NC1CCN(CC2CCCCCC2)CC1)C(c1ccccc1)C1CCCC1,1,1,0.9890119490922386,OK
184,CHEMBL1683932,active_single,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCNCCc2cccc3[nH]c(=O)ccc23)CC1,1,1,0.9998413578868295,OK
202,CHEMBL1773074,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(CO)c3)cc2)ccc1O)C(C)C,c1ccc(CCNCCc2ccc(OCCCCc3cccc(Cc4ccccc4)c3)cc2)cc1,1,1,0.9966493973909696,OK
206,CHEMBL1773262,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C,c1ccc(CCNCCc2cccc(Cc3ccccc3)c2)cc1,1,1,0.9866388733238513,OK
208,CHEMBL1773264,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)cc2)ccc1O)C(C)C,c1ccc(CCNCCc2ccc(OCCCCc3cccc(Cc4ccccc4)c3)cc2)cc1,1,1,0.9972940151956544,OK
209,CHEMBL1773265,active_single,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(O)c3)cc2)ccc1O)C(C)C,c1ccc(CCNCCc2ccc(OCCCCc3cccc(Cc4ccccc4)c3)cc2)cc1,1,1,0.997193710629817,OK
214,CHEMBL1779032,active_single,O=C(O[C@H]1CN2CCC1CC2)N(CCc1ccccc1)c1ccccc1,O=C(OC1CN2CCC1CC2)N(CCc1ccccc1)c1ccccc1,1,1,0.9945173241052566,OK
239,CHEMBL1779136,active_single,CCCCN(C(=O)O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)c1ccccc1.[Br-],O=C(Nc1ccccc1)OC1C[N+]2(CCCc3cccs3)CCC1CC2,1,1,0.9990291209421261,OK
267,CHEMBL1910858,active_single,NC(=O)C(CCC1(N2CC(Oc3cccc(O)c3)C2)CCCC1)(c1ccccc1)c1ccccc1,c1ccc(OC2CN(C3(CCC(c4ccccc4)c4ccccc4)CCCC3)C2)cc1,1,1,0.9876067866826268,OK
285,CHEMBL1921911,active_single,C[C@@](C(=O)O[C@H]1C[N+]2(CCC3=CC4CCOC4C=C3)CCC1CC2)(c1ccccc1)N1CCCCC1,O=C(OC1C[N+]2(CCC3=CC4CCOC4C=C3)CCC1CC2)C(c1ccccc1)N1CCCCC1,1,1,0.9959632475771624,OK
