molecule_chembl_id,smiles,molecular_weight,molecule_name,n,p_median,p_median_kiki,frac_active,frac_inactive,n_strong_active,n_strong_inactive,any_active_vote,consensus_label
CHEMBL15936,c1cc2nsnc2c2c1CCNC2,191.26,,1,4.0,4.0,0.0,1.0,0,0,False,inactive_single
CHEMBL1602658,CCN(Cc1ccccc1)C(=O)C1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,444.55,,1,4.52,,0.0,1.0,0,0,False,inactive_single
CHEMBL1621597,CC(C)[N+]1(C)[C@@H]2CC[C@H]1C[C@@H](OC(=O)C(CO)c1ccccc1)C2,332.46,IPRATROPIUM,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL1624037,CCOC(=O)N1CCC(NCCNC(=O)c2ccccc2C)CC1,333.43,,1,4.52,,0.0,0.5,0,0,False,inactive_single
CHEMBL1626,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,343.9,CLEMASTINE,3,7.41,7.41,1.0,0.0,0,0,True,active
CHEMBL1628227,CN(C)CCC=C1c2ccccc2COc2ccccc21,279.38,DOXEPIN,2,7.49,7.49,1.0,0.0,0,0,True,active
CHEMBL1632158,COC(=O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,441.57,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL1632174,O=C(O)CCCCCN1CCC(CNC(=O)c2c3n(c4ccccc24)CCCO3)CC1,427.55,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL166385,CCOC(=O)N(CC)CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1,506.65,,1,7.41,7.41,1.0,0.0,0,0,True,active_single
CHEMBL167223,CC(C1=C(CCN(C)C)Cc2cc(Cl)ccc21)c1ccccn1,326.87,,1,7.02,7.02,1.0,0.0,0,0,True,active_single
CHEMBL1672288,N#Cc1cc(F)cc(C#Cc2csc(F)n2)c1,246.24,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL168145,CCN(CCCCC1CCN(CC(=O)N2c3ccccc3NC(=O)c3ccccc32)CC1)C(=O)c1cccc(I)c1,664.59,,1,7.47,7.47,1.0,0.0,0,0,True,active_single
CHEMBL168149,CCN(CCCCC1CCN(CC(=O)N2c3ccccc3C(=O)N(C(=O)c3ccc(F)cc3)c3ccccc32)CC1)C(=O)c1ccc(F)cc1,678.78,,1,7.1,7.1,1.0,0.0,0,0,True,active_single
CHEMBL168223,CN(C)CCNC(=O)C1=C(Cc2ccncc2)c2ccccc2C1,321.42,,1,3.87,3.87,0.0,1.0,0,0,False,inactive_single
CHEMBL1683908,O=C(Nc1ccccc1-c1ccccc1)OC1CCNCC1,296.37,,1,7.34,7.34,1.0,0.0,0,0,True,active_single
CHEMBL1683909,CN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,310.4,,1,7.66,7.66,1.0,0.0,0,0,True,active_single
CHEMBL1683910,CCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,324.42,,1,7.26,7.26,1.0,0.0,0,0,True,active_single
CHEMBL1683911,CCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,338.45,,1,7.11,7.11,1.0,0.0,0,0,True,active_single
CHEMBL1683912,CCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,352.48,,1,7.77,7.77,1.0,0.0,0,0,True,active_single
CHEMBL1683913,CCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,366.51,,1,7.85,7.85,1.0,0.0,0,0,True,active_single
CHEMBL1683914,CCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,380.53,,1,8.32,8.32,1.0,0.0,0,0,True,active_single
CHEMBL1683915,CCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,394.56,,1,8.29,8.29,1.0,0.0,0,0,True,active_single
CHEMBL1683916,CCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,408.59,,1,8.15,8.15,1.0,0.0,0,0,True,active_single
CHEMBL1683917,CCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,422.61,,1,8.02,8.02,1.0,0.0,0,0,True,active_single
CHEMBL1683918,CCCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,436.64,,1,7.6,7.6,1.0,0.0,0,0,True,active_single
CHEMBL1683919,CCCCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,450.67,,1,7.32,7.32,1.0,0.0,0,0,True,active_single
CHEMBL1683920,NCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,339.44,,1,7.3,7.3,1.0,0.0,0,0,True,active_single
CHEMBL1683921,NCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,353.47,,1,7.17,7.17,1.0,0.0,0,0,True,active_single
CHEMBL1683922,NCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,367.49,,1,7.08,7.08,1.0,0.0,0,0,True,active_single
CHEMBL1683923,NCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,381.52,,1,7.01,7.01,1.0,0.0,0,0,True,active_single
CHEMBL1683924,NCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,395.55,,1,7.72,7.72,1.0,0.0,0,0,True,active_single
CHEMBL1683925,NCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,409.57,,1,9.28,9.28,1.0,0.0,0,0,True,active_single
CHEMBL1683926,NCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,423.6,,1,8.74,8.74,1.0,0.0,0,0,True,active_single
CHEMBL1683927,NCCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,437.63,,1,9.12,9.12,1.0,0.0,0,0,True,active_single
CHEMBL1683928,NCCCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,451.66,,1,8.8,8.8,1.0,0.0,0,0,True,active_single
CHEMBL1683929,NCCCCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,465.68,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL1683930,NCCCCCCCCCCCCN1CCC(OC(=O)Nc2ccccc2-c2ccccc2)CC1,479.71,,1,8.59,8.59,1.0,0.0,0,0,True,active_single
CHEMBL1683931,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,556.66,,1,7.55,7.55,1.0,0.0,0,0,True,active_single
CHEMBL1683932,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,612.77,,1,9.13,9.13,1.0,0.0,0,0,True,active_single
CHEMBL1683933,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,626.8,,1,9.49,9.49,1.0,0.0,0,0,True,active_single
CHEMBL1683934,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,640.82,,3,9.9,9.9,1.0,0.0,0,0,True,active
CHEMBL1683935,O=CNc1cc([C@@H](O)CNCCCCCCCCCN2CCC(OC(=O)Nc3ccccc3-c3ccccc3)CC2)ccc1O,616.8,,1,9.85,9.85,1.0,0.0,0,0,True,active_single
CHEMBL1683936,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNC[C@H](O)c2ccc(O)c(CO)c2)CC1,603.8,,1,9.85,9.85,1.0,0.0,0,0,True,active_single
CHEMBL1683938,O=C(Nc1ccccc1-c1ccccc1)OC1CCN(CCCCCCCCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,640.82,,1,9.74,9.74,1.0,0.0,0,0,True,active_single
CHEMBL1683939,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCCCCCCCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)C1,624.83,,1,7.49,7.49,1.0,0.0,0,0,True,active_single
CHEMBL1683940,O=C(Nc1ccccc1-c1ccccc1)NC1CCN(CCCCCCCCCNCC(O)c2ccc(O)c3[nH]c(=O)ccc23)CC1,639.84,,1,8.12,8.12,1.0,0.0,0,0,True,active_single
CHEMBL1683941,O=C(Nc1ccccc1-c1ccccc1)O[C@H]1C[N+]2(CCCCCCCCCNCC(O)c3ccc(O)c4[nH]c(=O)ccc34)CCC1CC2,667.87,,1,6.85,6.85,1.0,0.0,0,0,True,active_single
CHEMBL1683942,C[N+]1(CCCCCCCCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)ccc23)[C@@H]2C[C@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@@H]1[C@H]1O[C@H]12,722.95,,1,8.34,8.34,1.0,0.0,0,0,True,active_single
CHEMBL169680,CN(C)CCC1=C(Cc2ccncc2)c2ccccc2C1,278.4,,1,4.93,4.93,0.0,1.0,0,0,False,inactive_single
CHEMBL170221,CC(C1=C(CCN(C)C)Cc2ccccc21)c1ccccc1,291.44,,1,6.54,6.54,1.0,0.0,0,0,True,active_single
CHEMBL171102,CN(C)CCC1=C(C(c2ccccc2)c2ccccn2)c2ccccc2C1,354.5,,1,7.17,7.17,1.0,0.0,0,0,True,active_single
CHEMBL1722209,Cc1ccc(O)c([C@H](CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)C(O)C(O)C(=O)O,475.58,TOLTERODINE TARTRATE,1,7.86,7.86,1.0,0.0,0,0,True,active_single
CHEMBL1724,C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1.[Br-],420.35,MEPENZOLATE BROMIDE,1,8.59,8.59,1.0,0.0,0,0,True,active_single
CHEMBL1740585,CC(C)[N+]1(C)[C@@H]2CC[C@H]1CC(OC(=O)C(CO)c1ccccc1)C2,332.46,,2,8.52,8.52,1.0,0.0,0,0,True,active
CHEMBL1770373,c1ccc(Cc2ncc3c(n2)CCNCC3)cc1,239.32,,1,6.52,6.52,1.0,0.0,0,0,True,active_single
CHEMBL177040,O=C(CCCNC(=O)CNC(=O)CC(c1ccccc1)(c1ccccc1)c1ccccc1)NCC1CCCN(CC2CCCCC2)C1,636.88,,1,8.48,8.48,1.0,0.0,0,0,True,active_single
CHEMBL1773074,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(CO)c3)cc2)ccc1O)C(C)C,668.92,,1,9.12,9.12,1.0,0.0,0,0,True,active_single
CHEMBL1773196,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(CO)c3)c2)ccc1O)C(C)C,724.0,,1,10.04,10.04,1.0,0.0,0,0,True,active_single
CHEMBL1773197,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(CC(C)(C)NC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)c2)ccc1O)C(C)C,787.08,,1,9.56,9.56,1.0,0.0,0,0,True,active_single
CHEMBL1773198,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)Cc2cccc(C[C@@H](C)NC[C@H](O)c3cc(O)cc(O)c3)c2)ccc1O)C(C)C,695.95,,1,9.4,9.4,1.0,0.0,0,0,True,active_single
CHEMBL1773262,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C,583.8,,1,8.21,8.21,1.0,0.0,0,0,True,active_single
CHEMBL1773263,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCNC(=O)CCCCCCCCCCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C,781.12,,1,8.84,8.84,1.0,0.0,0,0,True,active_single
CHEMBL1773264,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(NS(C)(=O)=O)c3)cc2)ccc1O)C(C)C,732.0,,1,9.2,9.2,1.0,0.0,0,0,True,active_single
CHEMBL1773265,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c(O)c3)cc2)ccc1O)C(C)C,654.89,,1,8.33,8.33,1.0,0.0,0,0,True,active_single
CHEMBL1773266,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOCCCCCCNC[C@H](O)c2ccc(O)c(NS(C)(=O)=O)c2)ccc1O)C(C)C,712.01,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL1773267,CC(C)N(CC[C@H](c1ccccc1)c1cc(CCCCOc2ccc(CCNC[C@H](O)c3ccc(O)c4[nH]c(=O)ccc34)cc2)ccc1O)C(C)C,705.94,,2,9.51,9.51,1.0,0.0,0,0,True,active
CHEMBL1777826,O=C(O[C@H]1CN2CCC1CC2)N(Cc1ccccc1)c1ccccc1,336.44,,1,8.92,8.92,1.0,0.0,0,0,True,active_single
CHEMBL1777827,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1cccs1)c1ccccc1.[Br-],547.58,,1,9.3,9.3,1.0,0.0,0,0,True,active_single
CHEMBL1779032,O=C(O[C@H]1CN2CCC1CC2)N(CCc1ccccc1)c1ccccc1,350.46,,1,8.44,8.44,1.0,0.0,0,0,True,active_single
CHEMBL1779033,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccs1)c1ccccc1,342.46,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL1779034,O=C(O[C@H]1CN2CCC1CC2)N(Cc1ccsc1)c1ccccc1,342.46,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL1779035,CCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,288.39,,1,7.15,7.15,1.0,0.0,0,0,True,active_single
CHEMBL1779036,CCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,302.42,,1,8.37,8.37,1.0,0.0,0,0,True,active_single
CHEMBL1779037,CCCCCN(C(=O)O[C@H]1CN2CCC1CC2)c1ccccc1,316.45,,1,8.77,8.77,1.0,0.0,0,0,True,active_single
CHEMBL1779039,O=C(O[C@H]1CN2CCC1CC2)N(Cc1ccccc1)Cc1cccs1,356.49,,1,7.65,7.65,1.0,0.0,0,0,True,active_single
CHEMBL1779040,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccs1)Cc1cccs1,362.52,,1,8.23,8.23,1.0,0.0,0,0,True,active_single
CHEMBL1779041,CCCCN(Cc1cccs1)C(=O)O[C@H]1CN2CCC1CC2,322.47,,1,7.75,7.75,1.0,0.0,0,0,True,active_single
CHEMBL1779042,Cc1ccc(N(Cc2ccccc2)C(=O)O[C@H]2CN3CCC2CC3)cc1,350.46,,1,7.13,7.13,1.0,0.0,0,0,True,active_single
CHEMBL1779043,O=C(O[C@H]1CN2CCC1CC2)N(Cc1ccccc1)c1ccc(F)cc1,354.43,,1,7.82,7.82,1.0,0.0,0,0,True,active_single
CHEMBL1779044,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cccc(F)c1)c1cccc(F)c1,372.42,,1,8.62,8.62,1.0,0.0,0,0,True,active_single
CHEMBL1779045,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2CN3CCC2CC3)c1,404.43,,1,8.85,8.85,1.0,0.0,0,0,True,active_single
CHEMBL1779046,O=C(O[C@H]1CN2CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1,408.39,TARAFENACIN,1,8.82,8.82,1.0,0.0,0,0,True,active_single
CHEMBL1779047,Cl.O=C(Nc1ccccc1-c1ccccc1)OC12CCN(CC1)CC2,358.87,,1,8.22,8.22,1.0,0.0,0,0,True,active_single
CHEMBL1779048,O=C(O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],521.5,,1,7.75,7.75,1.0,0.0,0,0,True,active_single
CHEMBL1779049,O=C(O[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],535.53,,1,9.52,9.52,1.0,0.0,0,0,True,active_single
CHEMBL1779128,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],541.56,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL1779129,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1ccccc1)c1ccccc1.[Br-],537.5,,1,9.0,9.0,1.0,0.0,0,0,True,active_single
CHEMBL1779130,C[N+]12CCC(CC1)[C@@H](OC(=O)N(Cc1cccs1)c1ccccc1)C2.[Br-],437.4,,1,7.73,7.73,1.0,0.0,0,0,True,active_single
CHEMBL1779131,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1cccs1)c1ccccc1.[Br-],543.53,,1,9.52,9.52,1.0,0.0,0,0,True,active_single
CHEMBL1779132,O=C(O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)N(Cc1ccsc1)c1ccccc1.[Br-],547.58,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL1779133,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1ccsc1)c1ccccc1.[Br-],543.53,,1,9.7,9.7,1.0,0.0,0,0,True,active_single
CHEMBL1779134,CCCCN(C(=O)O[C@H]1C[N+]2(CCc3ccccc3)CCC1CC2)c1ccccc1.[Br-],487.48,,1,7.72,7.72,1.0,0.0,0,0,True,active_single
CHEMBL1779135,CCCCN(C(=O)O[C@H]1C[N+]2(CCCc3ccccc3)CCC1CC2)c1ccccc1.[Br-],501.51,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL1779136,CCCCN(C(=O)O[C@H]1C[N+]2(CCCc3cccs3)CCC1CC2)c1ccccc1.[Br-],507.54,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL1779137,CCCCN(C(=O)O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)c1ccccc1.[Br-],503.48,,1,9.1,9.1,1.0,0.0,0,0,True,active_single
CHEMBL1779138,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2C[N+]3(CCCc4ccccc4)CCC2CC3)c1.[Br-],603.52,,1,9.05,9.05,1.0,0.0,0,0,True,active_single
CHEMBL1779139,Cc1cccc(N(Cc2cc(F)c(F)cc2F)C(=O)O[C@H]2C[N+]3(CCOc4ccccc4)CCC2CC3)c1.[Br-],605.5,,1,8.92,8.92,1.0,0.0,0,0,True,active_single
CHEMBL1779140,O=C(O[C@H]1C[N+]2(CCOc3ccccc3)CCC1CC2)N(Cc1cc(F)c(F)c(F)c1)c1cccc(F)c1.[Br-],609.46,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL1794855,CCN(C)C1CCCc2ccncc21.O=C(O)/C=CC(=O)O.O=C(O)/C=CC(=O)O,422.43,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL1802360,O=c1[nH]c2ccccc2n1C1CCN(CCCOc2ccc(F)cc2)CC1,369.44,,1,4.6,,0.0,1.0,0,0,False,inactive_single
CHEMBL1834350,CCN/C(=NS(=O)(=O)c1cccc(Cl)c1)N1CC2(C=N1)CCNCC2,383.91,,1,5.0,5.0,0.0,1.0,0,0,False,inactive_single
CHEMBL1836644,Fc1cccc(F)c1-n1nc(OC2CCNCC2)c2ccccc21,329.35,,1,7.31,7.31,1.0,0.0,0,0,True,active_single
CHEMBL1836645,Oc1cccc(F)c1-n1nc(OC2CCNCC2)c2ccccc21,327.36,,1,8.0,8.0,1.0,0.0,0,0,True,active_single
CHEMBL1836646,Oc1cccc(F)c1-n1nc(OC2CCNCC2)c2c1CCCC2,331.39,,1,8.6,8.6,1.0,0.0,0,0,True,active_single
CHEMBL1836647,O=c1ccc2c([C@@H](O)CNCCCCCCCCCN3CCC(Oc4nn(-c5c(O)cccc5F)c5c4CCCC5)CC3)ccc(O)c2[nH]1,675.85,,1,8.66,8.66,1.0,0.0,0,0,True,active_single
CHEMBL1900528,C[N+]1(C)[C@@H]2C[C@@H](OC(=O)C(O)(c3cccs3)c3cccs3)C[C@H]1[C@@H]1O[C@@H]12,392.52,TIOTROPIUM,1,10.5,10.5,1.0,0.0,0,0,True,active_single
CHEMBL1908368,CC(C)[N+]1(C)C2CCC1CC(OC(=O)C(CO)c1ccccc1)C2.O.[Br-],430.38,,7,9.5,9.5,1.0,0.0,0,0,True,active
CHEMBL1909073,CC[N+]1(CCOC(=O)C(O)(c2ccccc2)c2ccccc2)CCCCC1.[Br-],448.4,PIPERILATE ETHOBROMIDE,2,7.14,7.14,1.0,0.0,0,0,True,active
CHEMBL1910845,NC(=O)C(CCCN1CC[C@H](Oc2ccccc2)C1)(c1ccccc1)c1ccccc1,414.55,,2,8.67,8.67,1.0,0.0,0,0,True,active
CHEMBL1910846,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccccc2)C1,442.6,,2,9.17,9.17,1.0,0.0,0,0,True,active
CHEMBL1910847,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](Oc2ccccc2)C1,442.6,,2,8.49,8.49,1.0,0.0,0,0,True,active
CHEMBL1910848,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2ccccc2)C1,428.58,,2,10.13,10.13,1.0,0.0,0,0,True,active
CHEMBL1910849,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(Oc2ccccc2)CC1,456.63,,2,8.99,8.99,1.0,0.0,0,0,True,active
CHEMBL1910850,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](Oc2cccc(O)c2)C1,458.6,,2,9.49,9.49,1.0,0.0,0,0,True,active
CHEMBL1910851,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2cccc(O)c2)C1,458.6,,2,9.71,9.71,1.0,0.0,0,0,True,active
CHEMBL1910852,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccccc2O)C1,458.6,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL1910853,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccc(O)cc2)C1,458.6,,1,9.12,9.12,1.0,0.0,0,0,True,active_single
CHEMBL1910854,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CCC(Oc2cccc(O)c2)CC1,472.63,,1,8.64,8.64,1.0,0.0,0,0,True,active_single
CHEMBL1910855,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2ccccc2O)C1,444.58,,1,7.96,7.96,1.0,0.0,0,0,True,active_single
CHEMBL1910856,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2)C1,444.58,PF-03635659,2,9.8,9.8,1.0,0.0,0,0,True,active
CHEMBL1910857,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(OCc2cccc(O)c2)C1,458.6,,1,9.74,9.74,1.0,0.0,0,0,True,active_single
CHEMBL1910858,NC(=O)C(CCC1(N2CC(Oc3cccc(O)c3)C2)CCCC1)(c1ccccc1)c1ccccc1,470.61,,1,9.14,9.14,1.0,0.0,0,0,True,active_single
CHEMBL1910859,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@H](Oc2ccc(Cl)c(O)c2)C1,493.05,,1,8.7,8.7,1.0,0.0,0,0,True,active_single
CHEMBL1910860,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC[C@@H](Oc2cc(O)cc(F)c2)C1,476.59,,1,9.25,9.25,1.0,0.0,0,0,True,active_single
CHEMBL1910861,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2ccc(Cl)c(O)c2)C1,479.02,,1,8.72,8.72,1.0,0.0,0,0,True,active_single
CHEMBL1910862,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)cc(Cl)c2)C1,479.02,,1,9.66,9.66,1.0,0.0,0,0,True,active_single
CHEMBL1910863,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)cc(F)c2)C1,462.57,,1,9.22,9.22,1.0,0.0,0,0,True,active_single
CHEMBL1910864,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)c(Cl)cc2Cl)C1,513.47,,1,8.14,8.14,1.0,0.0,0,0,True,active_single
CHEMBL1910865,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cccc(O)c2F)C1,462.57,,2,9.69,9.69,1.0,0.0,0,0,True,active
CHEMBL1910866,CC(C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)N1CC(Oc2cc(O)ccc2F)C1,462.57,,1,9.15,9.15,1.0,0.0,0,0,True,active_single
CHEMBL1916224,CCOC(=O)N1CCC(N2CCC[C@@H](NC(=O)c3ccccc3C)C2)CC1,373.5,,1,4.52,,0.0,1.0,0,0,False,inactive_single
CHEMBL1921802,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3cccnc3)CCC1CC2)(c1ccccc1)N1CCCCC1,448.63,,1,8.5,8.5,1.0,0.0,0,0,True,active_single
CHEMBL1921904,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc(F)cc3)CCC1CC2)(c1ccccc1)N1CCCCC1,465.63,AZD-9164,1,9.8,9.8,1.0,0.0,0,0,True,active_single
CHEMBL1921905,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3cccc(Cl)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,482.09,,1,10.5,10.5,1.0,0.0,0,0,True,active_single
CHEMBL1921906,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3cccc(Cl)c3)CCC1CC2)(c1cccs1)N1CCCCC1,488.12,,1,10.4,10.4,1.0,0.0,0,0,True,active_single
CHEMBL1921907,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3cccc(Br)c3)CCC1CC2)(c1ccccc1)N1CCCCC1,526.54,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL1921908,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc(Cl)s3)CCC1CC2)(c1ccccc1)N1CCCCC1,488.12,,1,10.3,10.3,1.0,0.0,0,0,True,active_single
CHEMBL1921909,Cc1ccc(CC[N+]23CCC(CC2)[C@@H](OC(=O)[C@](C)(c2ccccc2)N2CCCCC2)C3)s1,467.7,,1,10.2,10.2,1.0,0.0,0,0,True,active_single
CHEMBL1921910,C[C@@](C(=O)O[C@H]1C[N+]2(CCc3ccc4ccccc4c3)CCC1CC2)(c1ccccc1)N1CCCCC1,497.7,,1,9.7,9.7,1.0,0.0,0,0,True,active_single
CHEMBL1921911,C[C@@](C(=O)O[C@H]1C[N+]2(CCC3=CC4CCOC4C=C3)CCC1CC2)(c1ccccc1)N1CCCCC1,491.7,,1,9.8,9.8,1.0,0.0,0,0,True,active_single
